NOME_SUBTIPO_DE_CURSOS,CODIGO_CURSO,CURSO,EIXO_TECNOLOGICO,MODALIDADE,CARGA_HORARIA_CURSO,SITUACAO_ATIVO,CODIGO_UNIDADE_DE_ENSINO,UNIDADE_DE_ENSINO,UF,CODIGO_MUNICIPIO,MUNICIPIO
Técnico,232039,Técnico em Soldagem,Controle e Processos Industriais,null,1200,t,50121,FACULDADES INTEGRADAS DE ARACRUZ-FAACZ,ES,3200607,Aracruz
Técnico,84,Técnico em Desenho de Construção Civil,Infraestrutura,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46884,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SETE LAGOAS/MG,MG,3167202,Sete Lagoas
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba
Técnico,21,Técnico em Podologia,Ambiente e Saúde,Educação Presencial,1200,t,50212,FACULDADE SETE LAGOAS - FACSETE - Prédio Novo nº 86,MG,3167202,Sete Lagoas
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46896,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VIAMÃO/RS,RS,4323002,Viamão
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,50234,Faculdade ENAU (FacEnau) - CAMPUS PRINCIPAL,SP,3543303,Ribeirão Pires
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46831,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JEQUIÉ/BA,BA,2918001,Jequié
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga
Técnico,232045,Técnico em Manutenção de Máquinas Pesadas,Controle e Processos Industriais,null,1200,t,50116,FACULDADE TECSOMA - CAMPUS FAZENDINHA,MG,3147006,Paracatu
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24860,CENTRO UNIVERSITÁRIO ATENAS - UNIATENAS - Unidade I,MG,3147006,Paracatu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46897,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VISEU/PA,PA,1508308,Viseu
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24645,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO SÃO JERÔNIMO,RS,4318408,São Jerônimo
Técnico,125,Técnico em Panificação,Produção Alimentícia,Educação Presencial,800,t,31769,Universidade Universus Veritas Guarulhos - Univeritas UNG - Guarulhos Centro,SP,3518800,Guarulhos
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46777,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BRASÍLIA/DF - UNIDADE 5,DF,5300108,Brasília
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46881,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO MATEUS DO SUL/PR,PR,4125605,São Mateus do Sul
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46947,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTO ALEGRE/RS - UNIDADE 1,RS,4314902,Porto Alegre
Técnico,27,Técnico em Segurança do Trabalho,Segurança,Educação Presencial,1200,t,31179,Centro Universitário CEUNI FAMETRO - SEDE - CAMPUS MANAUS,AM,1302603,Manaus
Técnico,39,Técnico em Eletrônica,Controle e Processos Industriais,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,27,Técnico em Segurança do Trabalho,Segurança,Educação Presencial,1200,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46890,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TELÊMACO BORBA/PR,PR,4127106,Telêmaco Borba
Técnico,18,Técnico em Nutrição e Dietética,Ambiente e Saúde,Educação Presencial,1200,t,31769,Universidade Universus Veritas Guarulhos - Univeritas UNG - Guarulhos Centro,SP,3518800,Guarulhos
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46832,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JI-PARANÁ/RO,RO,1100122,Ji-Paraná
Técnico,21,Técnico em Podologia,Ambiente e Saúde,Educação Presencial,1200,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46839,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MÃE DO RIO/PA,PA,1504059,Mãe do Rio
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,10,TÉCNICO EM GERÊNCIA EM SAÚDE,Ambiente e Saúde,Educação Presencial,1200,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,124,Técnico em Confeitaria,Produção Alimentícia,Educação Presencial,800,t,43426,CENTRO UNIVERSITÁRIO DO NORTE - uninorte - Unidade de Ensino XV,AM,1302603,Manaus
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,47002,FACULDADE TRÊS MARIAS (FTM) - PEDRO AFONSO (POLO EAD),TO,1716505,Pedro Afonso
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46892,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TOMÉ-AÇÚ/PA,PA,1508001,Tomé-Açu
Técnico,52,Técnico em Comércio Exterior,Gestão e Negócios,Educação Presencial,800,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46864,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO BRANCO/AC - UNIDADE 1,AC,1200401,Rio Branco
Técnico,16,Técnico em Meio Ambiente,Ambiente e Saúde,Educação Presencial,1200,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,133,TÉCNICO EM COMPOSIÇÃO E ARRANJO,Produção Cultural e Design,Educação Presencial,1200,t,25091,CENTRO UNIVERSITÁRIO METODISTA - CAMPUS: UNIDADE CENTRAL IPA,RS,4314902,Porto Alegre
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,Educação Presencial,1200,t,50103,Faculdades Sulamérica Bahia - Campus Principal,BA,2919553,Luís Eduardo Magalhães
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,46618,CENTRO UNIVERSITÁRIO IMEPAC - ARAGUARI - UNIDADE SEDE,MG,3103504,Araguari
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46884,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SETE LAGOAS/MG,MG,3167202,Sete Lagoas
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46896,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VIAMÃO/RS,RS,4323002,Viamão
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,46722,CENTRO UNIVERSITÁRIO DE GOIÁS UNI- ANHANGUERA,GO,5208707,Goiânia
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46831,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JEQUIÉ/BA,BA,2918001,Jequié
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,Educação Presencial,1200,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46724,FACULDADE TRÊS MARIAS,PB,2507507,João Pessoa
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50139,CENTRO UNIVERSITÁRIO CESUCA - CESUCA - CAMPUS SEDE,RS,4303103,Cachoeirinha
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46761,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ÁGUA BRANCA/PI,PI,2200202,Água Branca
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,24613,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - CAMPUS CANOAS,RS,4304606,Canoas
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,42750,FACULDADE DE IPORÁ - FAI - FACULDADE DE IPORÁ,GO,5210208,Iporá
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,43111,UNIVERSIDADE DA AMAZÔNIA - UNAMA - campus sede,PA,1501402,Belém
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,24956,UNIVERSIDADE NILTON LINS - UNINILTON LINS - CAMPUS MANAUS,AM,1302603,Manaus
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,50002,FACULDADE DE ENSINO SUPERIOR PELEGRINO CIPRIANI - FASPEC,MT,5103403,Cuiabá
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,46999,ESCOLA DE ENSINO SUPERIOR DO AGRESTE PARAIBANO - UNIDADE SHOPPING,PB,2506301,Guarabira
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,t,47002,FACULDADE TRÊS MARIAS (FTM) - PEDRO AFONSO (POLO EAD),TO,1716505,Pedro Afonso
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro
Técnico,378732,TÉCNICO EM DESIGN GRÁFICO,Produção Cultural e Design,null,1000,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,131,Técnico em Artesanato,Produção Cultural e Design,Educação Presencial,800,t,50137,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,PE,2611606,Recife
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,41986,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS - UNIDADE SEDE - CAMPUS PATOS DE MINAS,MG,3148004,Patos de Minas
